run_id,episode,train_reward,eval_avg_reward,eval_avg_energy,eval_avg_comfort_violation,epsilon,learning_rate,gamma,epsilon_decay
qlearning_v2,167,-700.9971,,,,0.186671,0.2,0.95,0.99
qlearning_v2,168,-867.9134,,,,0.184805,0.2,0.95,0.99
qlearning_v2,169,-782.6461,,,,0.182957,0.2,0.95,0.99
qlearning_v2,170,-847.7827,,,,0.181127,0.2,0.95,0.99
qlearning_v2,171,-705.8593,,,,0.179316,0.2,0.95,0.99
qlearning_v2,172,-717.2721,,,,0.177523,0.2,0.95,0.99
qlearning_v2,173,-698.3605,,,,0.175747,0.2,0.95,0.99
qlearning_v2,174,-799.8636,,,,0.17399,0.2,0.95,0.99
qlearning_v2,175,-649.21,,,,0.17225,0.2,0.95,0.99
qlearning_v2,176,-664.4385,,,,0.170527,0.2,0.95,0.99
qlearning_v2,177,-786.5735,,,,0.168822,0.2,0.95,0.99
qlearning_v2,178,-676.7818,,,,0.167134,0.2,0.95,0.99
qlearning_v2,179,-628.314,,,,0.165463,0.2,0.95,0.99
qlearning_v2,180,-759.0535,,,,0.163808,0.2,0.95,0.99
qlearning_v2,181,-645.0838,,,,0.16217,0.2,0.95,0.99
qlearning_v2,182,-647.4154,,,,0.160548,0.2,0.95,0.99
qlearning_v2,183,-805.6083,,,,0.158943,0.2,0.95,0.99
qlearning_v2,184,-811.4408,,,,0.157353,0.2,0.95,0.99
qlearning_v2,185,-856.2115,,,,0.15578,0.2,0.95,0.99
qlearning_v2,186,-670.4678,,,,0.154222,0.2,0.95,0.99
qlearning_v2,187,-764.7292,,,,0.15268,0.2,0.95,0.99
qlearning_v2,188,-765.7699,,,,0.151153,0.2,0.95,0.99
qlearning_v2,189,-584.6915,,,,0.149641,0.2,0.95,0.99
qlearning_v2,190,-709.0906,,,,0.148145,0.2,0.95,0.99
qlearning_v2,191,-772.3257,,,,0.146664,0.2,0.95,0.99
qlearning_v2,192,-698.8168,,,,0.145197,0.2,0.95,0.99
qlearning_v2,193,-728.2448,,,,0.143745,0.2,0.95,0.99
qlearning_v2,194,-724.7516,,,,0.142307,0.2,0.95,0.99
qlearning_v2,195,-695.9464,,,,0.140884,0.2,0.95,0.99
qlearning_v2,196,-740.2367,,,,0.139476,0.2,0.95,0.99
qlearning_v2,197,-582.9719,,,,0.138081,0.2,0.95,0.99
qlearning_v2,198,-667.3724,,,,0.1367,0.2,0.95,0.99
qlearning_v2,199,-718.0516,,,,0.135333,0.2,0.95,0.99
qlearning_v2,200,-820.5468,-1078.8225,110.6,877.1725,0.13398,0.2,0.95,0.99
qlearning_v2,201,-792.1765,,,,0.13264,0.2,0.95,0.99
qlearning_v2,202,-597.0758,,,,0.131313,0.2,0.95,0.99
qlearning_v2,203,-699.679,,,,0.13,0.2,0.95,0.99
qlearning_v2,204,-740.205,,,,0.1287,0.2,0.95,0.99
qlearning_v2,205,-711.1097,,,,0.127413,0.2,0.95,0.99
qlearning_v2,206,-632.1436,,,,0.126139,0.2,0.95,0.99
qlearning_v2,207,-696.0837,,,,0.124878,0.2,0.95,0.99
qlearning_v2,208,-871.2335,,,,0.123629,0.2,0.95,0.99
qlearning_v2,209,-564.2172,,,,0.122393,0.2,0.95,0.99
qlearning_v2,210,-708.2616,,,,0.121169,0.2,0.95,0.99
qlearning_v2,211,-698.5172,,,,0.119957,0.2,0.95,0.99
qlearning_v2,212,-650.0406,,,,0.118758,0.2,0.95,0.99
qlearning_v2,213,-655.6451,,,,0.11757,0.2,0.95,0.99
qlearning_v2,214,-816.2589,,,,0.116394,0.2,0.95,0.99
qlearning_v2,215,-735.0177,,,,0.11523,0.2,0.95,0.99
qlearning_v2,216,-752.38,,,,0.114078,0.2,0.95,0.99
qlearning_v2,217,-785.5522,,,,0.112937,0.2,0.95,0.99
qlearning_v2,218,-611.5771,,,,0.111808,0.2,0.95,0.99
qlearning_v2,219,-731.5659,,,,0.11069,0.2,0.95,0.99
qlearning_v2,220,-683.2952,,,,0.109583,0.2,0.95,0.99
qlearning_v2,221,-840.0112,,,,0.108487,0.2,0.95,0.99
qlearning_v2,222,-756.6008,,,,0.107402,0.2,0.95,0.99
qlearning_v2,223,-837.5894,,,,0.106328,0.2,0.95,0.99
qlearning_v2,224,-650.6168,,,,0.105265,0.2,0.95,0.99
qlearning_v2,225,-858.2091,,,,0.104212,0.2,0.95,0.99
qlearning_v2,226,-680.9289,,,,0.10317,0.2,0.95,0.99
qlearning_v2,227,-775.9228,,,,0.102138,0.2,0.95,0.99
qlearning_v2,228,-721.7819,,,,0.101117,0.2,0.95,0.99
qlearning_v2,229,-621.113,,,,0.100106,0.2,0.95,0.99
qlearning_v2,230,-707.5429,,,,0.099105,0.2,0.95,0.99
qlearning_v2,231,-824.0262,,,,0.098114,0.2,0.95,0.99
qlearning_v2,232,-709.5002,,,,0.097133,0.2,0.95,0.99
qlearning_v2,233,-798.4877,,,,0.096161,0.2,0.95,0.99
qlearning_v2,234,-743.2572,,,,0.0952,0.2,0.95,0.99
qlearning_v2,235,-691.6451,,,,0.094248,0.2,0.95,0.99
qlearning_v2,236,-707.3477,,,,0.093305,0.2,0.95,0.99
qlearning_v2,237,-634.2262,,,,0.092372,0.2,0.95,0.99
qlearning_v2,238,-748.4303,,,,0.091448,0.2,0.95,0.99
qlearning_v2,239,-787.7969,,,,0.090534,0.2,0.95,0.99
qlearning_v2,240,-704.8815,,,,0.089629,0.2,0.95,0.99
qlearning_v2,241,-712.7716,,,,0.088732,0.2,0.95,0.99
qlearning_v2,242,-686.4135,,,,0.087845,0.2,0.95,0.99
qlearning_v2,243,-783.1764,,,,0.086967,0.2,0.95,0.99
qlearning_v2,244,-605.7284,,,,0.086097,0.2,0.95,0.99
qlearning_v2,245,-785.9426,,,,0.085236,0.2,0.95,0.99
qlearning_v2,246,-592.1676,,,,0.084384,0.2,0.95,0.99
qlearning_v2,247,-634.9932,,,,0.08354,0.2,0.95,0.99
qlearning_v2,248,-716.5914,,,,0.082704,0.2,0.95,0.99
qlearning_v2,249,-706.7078,,,,0.081877,0.2,0.95,0.99
qlearning_v2,250,-748.4289,-750.9686,125.6,542.5686,0.081059,0.2,0.95,0.99
qlearning_v2,251,-715.5004,,,,0.080248,0.2,0.95,0.99
qlearning_v2,252,-687.2816,,,,0.079445,0.2,0.95,0.99
qlearning_v2,253,-676.9374,,,,0.078651,0.2,0.95,0.99
qlearning_v2,254,-705.7471,,,,0.077864,0.2,0.95,0.99
qlearning_v2,255,-581.6038,,,,0.077086,0.2,0.95,0.99
qlearning_v2,256,-775.2301,,,,0.076315,0.2,0.95,0.99
qlearning_v2,257,-689.3187,,,,0.075552,0.2,0.95,0.99
qlearning_v2,258,-581.8269,,,,0.074796,0.2,0.95,0.99
qlearning_v2,259,-727.7809,,,,0.074048,0.2,0.95,0.99
qlearning_v2,260,-813.8203,,,,0.073308,0.2,0.95,0.99
qlearning_v2,261,-616.4035,,,,0.072575,0.2,0.95,0.99
qlearning_v2,262,-714.3952,,,,0.071849,0.2,0.95,0.99
qlearning_v2,263,-644.9468,,,,0.071131,0.2,0.95,0.99
qlearning_v2,264,-889.3485,,,,0.070419,0.2,0.95,0.99
qlearning_v2,265,-797.4631,,,,0.069715,0.2,0.95,0.99
qlearning_v2,266,-811.0255,,,,0.069018,0.2,0.95,0.99
qlearning_v2,267,-813.8545,,,,0.068328,0.2,0.95,0.99
qlearning_v2,268,-765.9639,,,,0.067644,0.2,0.95,0.99
qlearning_v2,269,-728.327,,,,0.066968,0.2,0.95,0.99
qlearning_v2,270,-828.3404,,,,0.066298,0.2,0.95,0.99
qlearning_v2,271,-654.3488,,,,0.065635,0.2,0.95,0.99
qlearning_v2,272,-712.3896,,,,0.064979,0.2,0.95,0.99
qlearning_v2,273,-754.8409,,,,0.064329,0.2,0.95,0.99
qlearning_v2,274,-671.4255,,,,0.063686,0.2,0.95,0.99
qlearning_v2,275,-633.8436,,,,0.063049,0.2,0.95,0.99
qlearning_v2,276,-731.3843,,,,0.062419,0.2,0.95,0.99
qlearning_v2,277,-634.3214,,,,0.061794,0.2,0.95,0.99
qlearning_v2,278,-698.0643,,,,0.061176,0.2,0.95,0.99
qlearning_v2,279,-781.4111,,,,0.060565,0.2,0.95,0.99
qlearning_v2,280,-740.3572,,,,0.059959,0.2,0.95,0.99
qlearning_v2,281,-678.6739,,,,0.059359,0.2,0.95,0.99
qlearning_v2,282,-755.1163,,,,0.058766,0.2,0.95,0.99
qlearning_v2,283,-718.5145,,,,0.058178,0.2,0.95,0.99
qlearning_v2,284,-738.4156,,,,0.057596,0.2,0.95,0.99
qlearning_v2,285,-739.2372,,,,0.05702,0.2,0.95,0.99
qlearning_v2,286,-812.4474,,,,0.05645,0.2,0.95,0.99
qlearning_v2,287,-744.2041,,,,0.055886,0.2,0.95,0.99
qlearning_v2,288,-727.9852,,,,0.055327,0.2,0.95,0.99
qlearning_v2,289,-606.0502,,,,0.054774,0.2,0.95,0.99
qlearning_v2,290,-639.582,,,,0.054226,0.2,0.95,0.99
qlearning_v2,291,-591.5429,,,,0.053684,0.2,0.95,0.99
qlearning_v2,292,-714.9406,,,,0.053147,0.2,0.95,0.99
qlearning_v2,293,-668.2792,,,,0.052615,0.2,0.95,0.99
qlearning_v2,294,-788.6704,,,,0.052089,0.2,0.95,0.99
qlearning_v2,295,-647.4397,,,,0.051568,0.2,0.95,0.99
qlearning_v2,296,-745.4764,,,,0.051053,0.2,0.95,0.99
qlearning_v2,297,-736.3753,,,,0.050542,0.2,0.95,0.99
qlearning_v2,298,-627.0887,,,,0.050037,0.2,0.95,0.99
qlearning_v2,299,-610.0539,,,,0.05,0.2,0.95,0.99
qlearning_v2,300,-609.6209,-693.6652,105.85,536.0652,0.05,0.2,0.95,0.99
qlearning_v2,301,-648.7443,,,,0.05,0.2,0.95,0.99
qlearning_v2,302,-860.1161,,,,0.05,0.2,0.95,0.99
qlearning_v2,303,-825.3475,,,,0.05,0.2,0.95,0.99
qlearning_v2,304,-745.041,,,,0.05,0.2,0.95,0.99
qlearning_v2,305,-638.9647,,,,0.05,0.2,0.95,0.99
qlearning_v2,306,-646.0949,,,,0.05,0.2,0.95,0.99
qlearning_v2,307,-640.2696,,,,0.05,0.2,0.95,0.99
qlearning_v2,308,-648.8806,,,,0.05,0.2,0.95,0.99
qlearning_v2,309,-751.882,,,,0.05,0.2,0.95,0.99
qlearning_v2,310,-813.8297,,,,0.05,0.2,0.95,0.99
qlearning_v2,311,-746.4152,,,,0.05,0.2,0.95,0.99
qlearning_v2,312,-643.6016,,,,0.05,0.2,0.95,0.99
qlearning_v2,313,-521.8353,,,,0.05,0.2,0.95,0.99
qlearning_v2,314,-859.3285,,,,0.05,0.2,0.95,0.99
qlearning_v2,315,-836.0175,,,,0.05,0.2,0.95,0.99
qlearning_v2,316,-727.2744,,,,0.05,0.2,0.95,0.99
qlearning_v2,317,-667.4529,,,,0.05,0.2,0.95,0.99
qlearning_v2,318,-505.0737,,,,0.05,0.2,0.95,0.99
qlearning_v2,319,-556.8555,,,,0.05,0.2,0.95,0.99
qlearning_v2,320,-676.9515,,,,0.05,0.2,0.95,0.99
qlearning_v2,321,-641.5256,,,,0.05,0.2,0.95,0.99
qlearning_v2,322,-649.4345,,,,0.05,0.2,0.95,0.99
qlearning_v2,323,-725.0878,,,,0.05,0.2,0.95,0.99
qlearning_v2,324,-714.5785,,,,0.05,0.2,0.95,0.99
qlearning_v2,325,-560.3031,,,,0.05,0.2,0.95,0.99
qlearning_v2,326,-556.5147,,,,0.05,0.2,0.95,0.99
qlearning_v2,327,-778.468,,,,0.05,0.2,0.95,0.99
qlearning_v2,328,-810.2319,,,,0.05,0.2,0.95,0.99
qlearning_v2,329,-650.4943,,,,0.05,0.2,0.95,0.99
qlearning_v2,330,-662.0,,,,0.05,0.2,0.95,0.99
qlearning_v2,331,-647.2606,,,,0.05,0.2,0.95,0.99
qlearning_v2,332,-664.3501,,,,0.05,0.2,0.95,0.99
qlearning_v2,333,-880.991,,,,0.05,0.2,0.95,0.99
qlearning_v2,334,-686.2038,,,,0.05,0.2,0.95,0.99
qlearning_v2,335,-590.4037,,,,0.05,0.2,0.95,0.99
qlearning_v2,336,-820.4894,,,,0.05,0.2,0.95,0.99
qlearning_v2,337,-519.9589,,,,0.05,0.2,0.95,0.99
qlearning_v2,338,-680.1241,,,,0.05,0.2,0.95,0.99
qlearning_v2,339,-697.8416,,,,0.05,0.2,0.95,0.99
qlearning_v2,340,-708.355,,,,0.05,0.2,0.95,0.99
qlearning_v2,341,-658.815,,,,0.05,0.2,0.95,0.99
qlearning_v2,342,-868.4917,,,,0.05,0.2,0.95,0.99
qlearning_v2,343,-629.1041,,,,0.05,0.2,0.95,0.99
qlearning_v2,344,-778.3349,,,,0.05,0.2,0.95,0.99
qlearning_v2,345,-643.8559,,,,0.05,0.2,0.95,0.99
qlearning_v2,346,-746.5137,,,,0.05,0.2,0.95,0.99
qlearning_v2,347,-661.927,,,,0.05,0.2,0.95,0.99
qlearning_v2,348,-814.014,,,,0.05,0.2,0.95,0.99
qlearning_v2,349,-715.1069,,,,0.05,0.2,0.95,0.99
qlearning_v2,350,-538.1216,-557.2644,123.05,381.1144,0.05,0.2,0.95,0.99
qlearning_v2,351,-649.9424,,,,0.05,0.2,0.95,0.99
qlearning_v2,352,-711.9705,,,,0.05,0.2,0.95,0.99
qlearning_v2,353,-585.1644,,,,0.05,0.2,0.95,0.99
qlearning_v2,354,-705.928,,,,0.05,0.2,0.95,0.99
qlearning_v2,355,-657.2146,,,,0.05,0.2,0.95,0.99
qlearning_v2,356,-761.6422,,,,0.05,0.2,0.95,0.99
qlearning_v2,357,-742.2637,,,,0.05,0.2,0.95,0.99
qlearning_v2,358,-712.8308,,,,0.05,0.2,0.95,0.99
qlearning_v2,359,-724.8377,,,,0.05,0.2,0.95,0.99
qlearning_v2,360,-688.9086,,,,0.05,0.2,0.95,0.99
qlearning_v2,361,-474.6171,,,,0.05,0.2,0.95,0.99
qlearning_v2,362,-617.1586,,,,0.05,0.2,0.95,0.99
qlearning_v2,363,-713.2832,,,,0.05,0.2,0.95,0.99
qlearning_v2,364,-774.7335,,,,0.05,0.2,0.95,0.99
qlearning_v2,365,-685.6842,,,,0.05,0.2,0.95,0.99
qlearning_v2,366,-543.5136,,,,0.05,0.2,0.95,0.99
qlearning_v2,367,-608.5578,,,,0.05,0.2,0.95,0.99
qlearning_v2,368,-620.8973,,,,0.05,0.2,0.95,0.99
qlearning_v2,369,-649.339,,,,0.05,0.2,0.95,0.99
qlearning_v2,370,-743.3959,,,,0.05,0.2,0.95,0.99
qlearning_v2,371,-762.8442,,,,0.05,0.2,0.95,0.99
qlearning_v2,372,-756.4113,,,,0.05,0.2,0.95,0.99
qlearning_v2,373,-742.885,,,,0.05,0.2,0.95,0.99
qlearning_v2,374,-550.3793,,,,0.05,0.2,0.95,0.99
qlearning_v2,375,-668.0984,,,,0.05,0.2,0.95,0.99
qlearning_v2,376,-878.1171,,,,0.05,0.2,0.95,0.99
qlearning_v2,377,-584.5573,,,,0.05,0.2,0.95,0.99
qlearning_v2,378,-511.0115,,,,0.05,0.2,0.95,0.99
qlearning_v2,379,-550.1674,,,,0.05,0.2,0.95,0.99
qlearning_v2,380,-595.6379,,,,0.05,0.2,0.95,0.99
qlearning_v2,381,-661.1964,,,,0.05,0.2,0.95,0.99
qlearning_v2,382,-682.7437,,,,0.05,0.2,0.95,0.99
qlearning_v2,383,-734.8158,,,,0.05,0.2,0.95,0.99
qlearning_v2,384,-691.1902,,,,0.05,0.2,0.95,0.99
qlearning_v2,385,-659.2144,,,,0.05,0.2,0.95,0.99
qlearning_v2,386,-930.5528,,,,0.05,0.2,0.95,0.99
